no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education_ Graduate,education_ Not Graduate,self_employed_ No,self_employed_ Yes,loan_status
0.6000000000000001,0.12371134020618556,0.06122448979591836,0.6666666666666665,0.6566666666666667,0.13356164383561642,0.010309278350515464,0.08505154639175258,0.11564625850340136,1.0,0.0,0.0,1.0, Approved
0.4,0.3402061855670103,0.3494897959183674,0.0,0.09166666666666667,0.3013698630136986,0.08247422680412371,0.2963917525773196,0.19727891156462588,0.0,1.0,1.0,0.0, Approved
0.2,0.8865979381443299,0.7627551020408162,0.8888888888888888,0.9950000000000001,0.589041095890411,0.4072164948453608,0.7319587628865979,0.7551020408163266,0.0,1.0,1.0,0.0, Approved
0.6000000000000001,0.5051546391752577,0.3622448979591837,0.5555555555555556,0.010000000000000009,0.0273972602739726,0.4536082474226804,0.2912371134020619,0.19727891156462588,0.0,1.0,1.0,0.0, Rejected
0.8,0.03092783505154639,0.025510204081632647,0.2222222222222222,0.8483333333333334,0.010273972602739725,0.015463917525773195,0.015463917525773196,0.034013605442176874,0.0,1.0,1.0,0.0, Approved
0.8,0.20618556701030927,0.12244897959183675,0.2222222222222222,0.01333333333333342,0.11301369863013698,0.13402061855670103,0.16237113402061856,0.2108843537414966,1.0,0.0,0.0,1.0, Rejected
0.0,0.23711340206185563,0.1301020408163265,0.2222222222222222,0.2716666666666667,0.0684931506849315,0.18041237113402062,0.2036082474226804,0.12244897959183675,1.0,0.0,0.0,1.0, Rejected
0.6000000000000001,0.6288659793814433,0.586734693877551,0.1111111111111111,0.07833333333333337,0.6301369863013698,0.6288659793814433,0.5360824742268041,0.5510204081632654,1.0,0.0,0.0,1.0, Approved
0.8,0.6907216494845361,0.45153061224489793,0.3333333333333333,0.07833333333333337,0.565068493150685,0.47938144329896903,0.4639175257731959,0.5918367346938775,0.0,1.0,1.0,0.0, Rejected
0.0,0.5773195876288659,0.5306122448979591,0.2222222222222222,0.19000000000000006,0.273972602739726,0.12371134020618556,0.40463917525773196,0.380952380952381,1.0,0.0,1.0,0.0, Rejected
1.0,0.03092783505154639,0.038265306122448974,0.8888888888888888,0.18500000000000005,0.03767123287671233,0.02577319587628866,0.02577319587628866,0.01360544217687075,0.0,1.0,0.0,1.0, Rejected
0.0,0.7525773195876289,0.3979591836734694,0.0,0.3916666666666667,0.6027397260273972,0.29381443298969073,0.6005154639175257,0.30612244897959184,1.0,0.0,1.0,0.0, Rejected
0.6000000000000001,0.27835051546391754,0.20918367346938774,0.6666666666666665,0.8900000000000001,0.04452054794520548,0.23195876288659792,0.2190721649484536,0.12244897959183675,0.0,1.0,1.0,0.0, Approved
0.2,0.49484536082474223,0.3112244897959184,1.0,0.5066666666666668,0.14383561643835618,0.005154639175257732,0.30670103092783507,0.5034013605442177,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.3505154639175258,0.211734693877551,1.0,0.5216666666666667,0.3253424657534247,0.015463917525773195,0.2577319587628866,0.22448979591836737,1.0,0.0,1.0,0.0, Approved
0.0,0.7319587628865979,0.4030612244897959,0.0,0.31666666666666676,0.2636986301369863,0.07216494845360824,0.5541237113402062,0.7278911564625851,1.0,0.0,1.0,0.0, Rejected
0.4,0.3917525773195876,0.2270408163265306,0.7777777777777777,0.8066666666666666,0.11301369863013698,0.03092783505154639,0.327319587628866,0.33333333333333337,1.0,0.0,1.0,0.0, Approved
0.8,0.422680412371134,0.3469387755102041,0.0,0.99,0.3493150684931507,0.005154639175257732,0.21391752577319587,0.22448979591836737,0.0,1.0,1.0,0.0, Approved
0.0,0.8762886597938143,0.7627551020408162,0.4444444444444445,0.245,0.4897260273972603,0.7628865979381443,0.7190721649484536,0.41496598639455784,0.0,1.0,1.0,0.0, Rejected
1.0,0.6494845360824741,0.5841836734693877,0.8888888888888888,0.6883333333333335,0.2328767123287671,0.07216494845360824,0.33762886597938147,0.489795918367347,0.0,1.0,1.0,0.0, Approved
1.0,0.29896907216494845,0.26785714285714285,0.4444444444444445,0.635,0.1780821917808219,0.08762886597938144,0.18298969072164947,0.10204081632653061,0.0,1.0,1.0,0.0, Approved
0.0,0.18556701030927833,0.11479591836734694,1.0,0.06166666666666665,0.04794520547945205,0.1134020618556701,0.13402061855670103,0.11564625850340136,0.0,1.0,1.0,0.0, Rejected
0.8,0.6804123711340205,0.5025510204081632,0.5555555555555556,0.6316666666666668,0.6952054794520548,0.5618556701030928,0.6855670103092784,0.44897959183673475,0.0,1.0,0.0,1.0, Approved
0.4,0.3195876288659794,0.2040816326530612,0.2222222222222222,0.5883333333333334,0.1643835616438356,0.15979381443298968,0.20618556701030927,0.3129251700680272,1.0,0.0,1.0,0.0, Approved
0.2,0.9278350515463917,0.4719387755102041,0.0,0.08500000000000008,0.7705479452054794,0.1134020618556701,0.8041237113402062,0.8843537414965987,1.0,0.0,1.0,0.0, Rejected
0.6000000000000001,0.04123711340206185,0.020408163265306124,0.3333333333333333,0.3966666666666667,0.02054794520547945,0.041237113402061855,0.028350515463917522,0.020408163265306124,1.0,0.0,1.0,0.0, Rejected
0.4,0.6185567010309277,0.5892857142857142,0.3333333333333333,0.5083333333333333,0.3458904109589041,0.5567010309278351,0.5541237113402062,0.6258503401360545,1.0,0.0,1.0,0.0, Approved
0.2,0.24742268041237112,0.19387755102040816,0.5555555555555556,0.010000000000000009,0.07191780821917808,0.12371134020618556,0.18814432989690721,0.22448979591836737,0.0,1.0,1.0,0.0, Rejected
0.2,0.8865979381443299,0.4642857142857143,0.4444444444444445,0.6733333333333333,0.4965753424657534,0.16494845360824742,0.6778350515463918,0.7687074829931974,1.0,0.0,1.0,0.0, Approved
0.8,0.15463917525773194,0.10714285714285714,0.5555555555555556,0.8683333333333334,0.11301369863013698,0.0979381443298969,0.11855670103092783,0.10204081632653061,0.0,1.0,1.0,0.0, Approved
0.2,0.6185567010309277,0.49489795918367346,0.8888888888888888,0.8666666666666667,0.386986301369863,0.17525773195876287,0.39432989690721654,0.3197278911564626,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.8865979381443299,0.8520408163265305,0.5555555555555556,0.16166666666666674,0.5958904109589042,0.8247422680412371,0.5644329896907216,0.5986394557823129,1.0,0.0,1.0,0.0, Rejected
0.4,0.4329896907216495,0.42091836734693877,0.1111111111111111,0.011666666666666714,0.4417808219178082,0.3711340206185567,0.2422680412371134,0.39455782312925175,0.0,1.0,0.0,1.0, Approved
0.0,0.9175257731958762,0.6836734693877551,0.5555555555555556,0.8116666666666668,0.8356164383561644,0.14948453608247422,0.8891752577319587,0.6462585034013606,1.0,0.0,1.0,0.0, Approved
0.6000000000000001,0.4123711340206186,0.28316326530612246,0.4444444444444445,0.5900000000000001,0.3047945205479452,0.020618556701030927,0.40979381443298973,0.38775510204081637,0.0,1.0,1.0,0.0, Approved
0.4,0.21649484536082472,0.19897959183673466,0.0,0.3400000000000001,0.06506849315068493,0.15979381443298968,0.11082474226804123,0.2108843537414966,0.0,1.0,0.0,1.0, Approved
0.2,0.5051546391752577,0.35459183673469385,0.2222222222222222,0.2516666666666667,0.2123287671232877,0.3917525773195876,0.28608247422680416,0.380952380952381,0.0,1.0,1.0,0.0, Rejected
0.4,0.845360824742268,0.6632653061224489,0.1111111111111111,0.19833333333333336,0.7876712328767124,0.4072164948453608,0.7448453608247423,0.4217687074829932,0.0,1.0,1.0,0.0, Approved
0.8,0.5257731958762886,0.29846938775510207,0.4444444444444445,0.04833333333333334,0.5273972602739726,0.47938144329896903,0.4381443298969072,0.41496598639455784,1.0,0.0,0.0,1.0, Rejected
0.2,0.30927835051546393,0.29846938775510207,0.7777777777777777,0.4950000000000001,0.2363013698630137,0.0979381443298969,0.19072164948453607,0.14965986394557823,0.0,1.0,1.0,0.0, Approved
0.0,0.6185567010309277,0.5051020408163265,1.0,0.07500000000000007,0.3219178082191781,0.30412371134020616,0.44072164948453607,0.27891156462585037,1.0,0.0,1.0,0.0, Rejected
0.8,0.7113402061855669,0.6173469387755102,0.6666666666666665,0.4983333333333334,0.3150684931506849,0.36082474226804123,0.5180412371134021,0.46258503401360546,0.0,1.0,0.0,1.0, Approved
0.0,0.2577319587628866,0.2627551020408163,0.2222222222222222,0.4850000000000001,0.04794520547945205,0.13917525773195877,0.24742268041237112,0.12244897959183675,1.0,0.0,1.0,0.0, Approved
1.0,0.6391752577319587,0.3903061224489796,0.3333333333333333,0.42166666666666675,0.4897260273972603,0.14948453608247422,0.5180412371134021,0.54421768707483,1.0,0.0,0.0,1.0, Approved
0.8,0.5360824742268041,0.2857142857142857,1.0,0.675,0.5034246575342466,0.1958762886597938,0.3402061855670103,0.41496598639455784,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.4845360824742268,0.4387755102040816,1.0,0.8716666666666668,0.4349315068493151,0.44845360824742264,0.36082474226804123,0.326530612244898,0.0,1.0,0.0,1.0, Approved
0.8,0.5670103092783505,0.4923469387755102,0.3333333333333333,0.6516666666666668,0.3047945205479452,0.1134020618556701,0.3041237113402062,0.20408163265306123,0.0,1.0,1.0,0.0, Approved
0.6000000000000001,0.7835051546391752,0.4923469387755102,0.1111111111111111,0.7783333333333333,0.6232876712328768,0.5412371134020618,0.520618556701031,0.5238095238095238,1.0,0.0,0.0,1.0, Approved
0.4,0.27835051546391754,0.17857142857142855,0.3333333333333333,0.15666666666666673,0.2671232876712329,0.13402061855670103,0.19072164948453607,0.272108843537415,1.0,0.0,0.0,1.0, Rejected
0.0,0.8247422680412371,0.7499999999999999,0.2222222222222222,0.17500000000000004,0.136986301369863,0.041237113402061855,0.6082474226804124,0.38775510204081637,1.0,0.0,0.0,1.0, Rejected
0.2,0.3505154639175258,0.34183673469387754,0.4444444444444445,0.41333333333333344,0.3424657534246575,0.12371134020618556,0.22164948453608246,0.27891156462585037,0.0,1.0,0.0,1.0, Rejected
1.0,0.18556701030927833,0.1530612244897959,0.1111111111111111,0.10999999999999999,0.18493150684931509,0.1134020618556701,0.13144329896907217,0.1904761904761905,1.0,0.0,0.0,1.0, Approved
1.0,0.6701030927835051,0.5076530612244897,0.3333333333333333,0.17666666666666675,0.2397260273972603,0.25257731958762886,0.3865979381443299,0.4829931972789116,1.0,0.0,0.0,1.0, Rejected
0.6000000000000001,0.9587628865979381,0.5127551020408163,0.6666666666666665,0.1266666666666667,0.0821917808219178,0.3402061855670103,0.6597938144329897,0.5714285714285715,0.0,1.0,1.0,0.0, Rejected
0.2,0.9587628865979381,0.7244897959183673,0.7777777777777777,0.3766666666666667,0.8458904109589042,0.25257731958762886,0.8118556701030928,0.44897959183673475,0.0,1.0,0.0,1.0, Rejected
1.0,0.4020618556701031,0.2755102040816327,0.8888888888888888,0.76,0.06164383561643835,0.15463917525773196,0.27061855670103097,0.20408163265306123,0.0,1.0,0.0,1.0, Approved
0.6000000000000001,0.010309278350515462,0.007653061224489796,0.4444444444444445,0.3583333333333334,0.0136986301369863,0.010309278350515464,0.01804123711340206,0.01360544217687075,0.0,1.0,0.0,1.0, Rejected
0.2,0.8041237113402061,0.7729591836734693,0.4444444444444445,0.7000000000000002,0.815068493150685,0.4381443298969072,0.634020618556701,0.6598639455782314,1.0,0.0,0.0,1.0, Approved
0.2,0.6391752577319587,0.4107142857142857,0.2222222222222222,0.21333333333333337,0.4280821917808219,0.5618556701030928,0.6082474226804124,0.6054421768707483,0.0,1.0,1.0,0.0, Rejected
0.4,0.8350515463917525,0.760204081632653,0.7777777777777777,0.56,0.1815068493150685,0.26288659793814434,0.845360824742268,0.489795918367347,1.0,0.0,0.0,1.0, Approved
0.2,0.10309278350515463,0.07908163265306123,1.0,0.6950000000000001,0.1095890410958904,0.07731958762886598,0.056701030927835044,0.06122448979591837,1.0,0.0,1.0,0.0, Approved
1.0,0.26804123711340205,0.2729591836734694,0.5555555555555556,0.7550000000000001,0.136986301369863,0.23711340206185566,0.2680412371134021,0.163265306122449,1.0,0.0,1.0,0.0, Approved
0.6000000000000001,0.1134020618556701,0.11479591836734694,0.6666666666666665,0.8466666666666667,0.1095890410958904,0.10309278350515463,0.12371134020618557,0.10204081632653061,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.09278350515463918,0.09693877551020408,1.0,0.9383333333333335,0.030821917808219176,0.05670103092783505,0.08762886597938144,0.04081632653061225,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.26804123711340205,0.20918367346938774,1.0,0.21833333333333338,0.21575342465753422,0.08762886597938144,0.19329896907216496,0.14965986394557823,1.0,0.0,1.0,0.0, Rejected
0.0,0.27835051546391754,0.18367346938775508,0.8888888888888888,0.6533333333333333,0.11301369863013698,0.015463917525773195,0.18556701030927836,0.272108843537415,1.0,0.0,0.0,1.0, Approved
0.4,0.49484536082474223,0.4897959183673469,0.6666666666666665,0.7916666666666667,0.1095890410958904,0.2422680412371134,0.24742268041237112,0.44217687074829937,0.0,1.0,0.0,1.0, Approved
0.2,0.4845360824742268,0.4642857142857143,0.1111111111111111,0.52,0.2123287671232877,0.30412371134020616,0.41494845360824745,0.19727891156462588,0.0,1.0,1.0,0.0, Approved
0.8,0.9072164948453607,0.45408163265306123,0.5555555555555556,0.7733333333333334,0.023972602739726026,0.8505154639175257,0.5283505154639175,0.7891156462585035,0.0,1.0,0.0,1.0, Approved
0.4,0.7010309278350515,0.37244897959183676,1.0,0.32500000000000007,0.3424657534246575,0.4536082474226804,0.35309278350515466,0.6938775510204083,1.0,0.0,0.0,1.0, Rejected
0.6000000000000001,0.288659793814433,0.28316326530612246,0.4444444444444445,0.20666666666666667,0.06506849315068493,0.21649484536082475,0.2731958762886598,0.10204081632653061,0.0,1.0,0.0,1.0, Rejected
1.0,0.4020618556701031,0.24489795918367344,0.1111111111111111,0.03166666666666673,0.2636986301369863,0.38144329896907214,0.30154639175257736,0.3741496598639456,1.0,0.0,0.0,1.0, Rejected
0.0,0.3505154639175258,0.1913265306122449,0.6666666666666665,0.1266666666666667,0.339041095890411,0.3556701030927835,0.29896907216494845,0.20408163265306123,0.0,1.0,1.0,0.0, Rejected
0.6000000000000001,0.30927835051546393,0.17602040816326528,0.2222222222222222,0.7133333333333334,0.1678082191780822,0.10309278350515463,0.19845360824742267,0.3129251700680272,0.0,1.0,0.0,1.0, Approved
0.6000000000000001,0.8762886597938143,0.770408163265306,0.0,0.2383333333333334,0.4075342465753425,0.09278350515463918,0.6262886597938144,0.5510204081632654,1.0,0.0,1.0,0.0, Approved
0.2,0.5257731958762886,0.4642857142857143,0.2222222222222222,0.3350000000000001,0.2328767123287671,0.44329896907216493,0.42010309278350516,0.29251700680272114,0.0,1.0,0.0,1.0, Rejected
0.0,0.15463917525773194,0.1377551020408163,0.5555555555555556,0.20333333333333337,0.11986301369863013,0.05670103092783505,0.15979381443298968,0.06122448979591837,0.0,1.0,1.0,0.0, Rejected
0.2,0.5257731958762886,0.2857142857142857,0.6666666666666665,0.9133333333333333,0.04794520547945205,0.18556701030927836,0.3711340206185567,0.38775510204081637,1.0,0.0,0.0,1.0, Approved
0.0,0.5670103092783505,0.4872448979591837,0.3333333333333333,0.40666666666666673,0.1506849315068493,0.32989690721649484,0.5051546391752577,0.39455782312925175,0.0,1.0,0.0,1.0, Rejected
0.2,0.14432989690721648,0.10459183673469388,0.1111111111111111,0.10666666666666669,0.08904109589041095,0.03608247422680412,0.10309278350515463,0.163265306122449,0.0,1.0,0.0,1.0, Rejected
0.6000000000000001,0.010309278350515462,0.007653061224489796,0.2222222222222222,0.9933333333333334,0.0136986301369863,0.020618556701030927,0.007731958762886597,0.0272108843537415,0.0,1.0,1.0,0.0, Approved
1.0,0.2577319587628866,0.18622448979591835,0.3333333333333333,0.7433333333333334,0.03424657534246575,0.1134020618556701,0.17783505154639176,0.23129251700680273,1.0,0.0,1.0,0.0, Approved
1.0,0.15463917525773194,0.10204081632653061,0.0,0.3616666666666667,0.00684931506849315,0.010309278350515464,0.15206185567010308,0.108843537414966,1.0,0.0,1.0,0.0, Rejected
0.2,0.5463917525773195,0.37244897959183676,0.0,0.17166666666666675,0.2568493150684932,0.4587628865979381,0.5,0.27891156462585037,1.0,0.0,0.0,1.0, Rejected
0.0,0.7938144329896907,0.6045918367346939,1.0,0.7133333333333334,0.6404109589041096,0.8041237113402062,0.5541237113402062,0.5034013605442177,0.0,1.0,0.0,1.0, Approved
0.2,0.5670103092783505,0.3877551020408163,0.3333333333333333,0.40666666666666673,0.363013698630137,0.44845360824742264,0.5309278350515464,0.4761904761904762,1.0,0.0,1.0,0.0, Rejected
0.4,0.04123711340206185,0.025510204081632647,0.5555555555555556,0.29166666666666674,0.00684931506849315,0.05670103092783505,0.05154639175257732,0.04081632653061225,1.0,0.0,1.0,0.0, Rejected
0.6000000000000001,0.18556701030927833,0.1683673469387755,0.2222222222222222,0.8900000000000001,0.07876712328767123,0.14432989690721648,0.15721649484536082,0.20408163265306123,0.0,1.0,0.0,1.0, Approved
0.4,0.23711340206185563,0.20153061224489793,0.4444444444444445,0.21500000000000008,0.0547945205479452,0.211340206185567,0.14432989690721648,0.14965986394557823,1.0,0.0,1.0,0.0, Rejected
0.2,0.1958762886597938,0.09948979591836735,0.8888888888888888,0.42333333333333334,0.11986301369863013,0.041237113402061855,0.15721649484536082,0.10204081632653061,0.0,1.0,0.0,1.0, Approved
0.2,0.09278350515463918,0.06122448979591836,0.7777777777777777,0.07666666666666666,0.0684931506849315,0.015463917525773195,0.04896907216494845,0.054421768707483,0.0,1.0,0.0,1.0, Rejected
0.4,0.0,0.005102040816326529,0.2222222222222222,0.7433333333333334,0.017123287671232876,0.0,0.005154639175257732,0.0,0.0,1.0,0.0,1.0, Approved
0.6000000000000001,0.061855670103092786,0.05612244897959184,0.5555555555555556,0.8800000000000001,0.06164383561643835,0.0,0.030927835051546393,0.04761904761904762,1.0,0.0,1.0,0.0, Approved
1.0,0.9278350515463917,0.7091836734693877,0.4444444444444445,0.2466666666666667,0.7671232876712328,0.17010309278350516,0.8479381443298969,0.7278911564625851,0.0,1.0,0.0,1.0, Rejected
0.2,0.3402061855670103,0.26785714285714285,0.6666666666666665,0.5533333333333335,0.2397260273972603,0.07731958762886598,0.2731958762886598,0.28571428571428575,1.0,0.0,0.0,1.0, Approved
0.4,0.7216494845360825,0.42091836734693877,0.2222222222222222,0.8266666666666667,0.22945205479452052,0.31443298969072164,0.36340206185567014,0.6666666666666667,0.0,1.0,1.0,0.0, Approved
1.0,0.6391752577319587,0.5612244897959183,0.5555555555555556,0.7933333333333334,0.02054794520547945,0.4690721649484536,0.6134020618556701,0.39455782312925175,0.0,1.0,1.0,0.0, Approved
0.2,0.8041237113402061,0.8061224489795917,0.5555555555555556,0.3400000000000001,0.8184931506849316,0.07731958762886598,0.5618556701030928,0.40816326530612246,1.0,0.0,1.0,0.0, Rejected
0.0,0.0,0.01020408163265306,0.3333333333333333,0.3350000000000001,0.02054794520547945,0.010309278350515464,0.010309278350515462,0.006802721088435375,1.0,0.0,1.0,0.0, Rejected
0.2,0.08247422680412371,0.08673469387755102,0.6666666666666665,0.8300000000000001,0.07191780821917808,0.010309278350515464,0.09020618556701031,0.09523809523809525,1.0,0.0,0.0,1.0, Approved
